LINHA_EXCEL;CENTRO;SKU;DESCRIÇÃO;DEPÓSITO;QTD_REGISTRO;VALOR_REGISTRO
3891;C121;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;EXEC;18,0;2277,13
3892;C334;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;LVUT;4,0;553,59
3893;C558;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;LVUT;4,0;522,36
3894;C732;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;LVUT;1,0;141,07
3895;C733;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;EXEC;67,0;8324,18
3896;C903;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;EXEC;3,0;353,84
3897;C903;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;LVUT;7,0;825,62
3898;C904;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;EXEC;4,0;481,84
3899;C904;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;LVUT;6,0;722,75
3900;C906;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;AMED;9,0;1269,59
3901;C906;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;EXEC;1,0;141,07
3902;C907;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;EXEC;70,0;10424,98
3903;C907;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;LVUT;2,0;297,86
3904;C913;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;AMED;6,0;801,52
3905;C913;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;EXEC;2,0;267,17
3906;C913;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;LVUT;32,0;4274,78
3907;C925;0456-0172-2;CONJ EMENDA OPT MEC AER SUBT - 72F 4ENT;LVUT;2,0;248,18
3908;C334;0456-0173-3;SUP PASS CABO OPT AS E CORD DIELETR 5MM;LVUT;440,0;1897,07
3909;C074;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;4,0;1647,69
3910;C121;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;3,0;1239,23
3911;C260;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;1,0;457,75
3912;C334;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;25,0;10624,55
3913;C440;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;1,0;413,87
3914;C558;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;12,0;4972,26
3915;C732;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;17,0;7085,33
3916;C733;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;EXEC;14,0;5797,83
3917;C903;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;EXEC;16,0;6642,48
3918;C903;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;2,0;830,31
3919;C904;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;EXEC;19,0;7900,84
3920;C904;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;1,0;415,83
3921;C905;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;EXEC;3,0;1251,53
3922;C905;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;1,0;417,18
3923;C908;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;1,0;417,57
3924;C909;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;8,0;3299,66
3925;C910;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;12,0;5005,15
3926;C912;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;4,0;1668,39
3927;C913;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;55,0;22863,23
3928;C925;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;2,0;832,58
3929;F904;0456-0184-4;CAIXA EMENDA PRECON SELADA 12 FIBRAS;LVUT;5,0;0,05
3930;C904;0456-0185-5;CAIXA EMENDA PRECON SELADA 144 FIBRAS;LVUT;3,0;11389,36
3931;C260;0456-0186-6;CAIXA EMENDA PRECON SELADA 24 FIBRAS;LVUT;4,0;4122,21
3932;C733;0456-0186-6;CAIXA EMENDA PRECON SELADA 24 FIBRAS;EXEC;1,0;1076,64
3933;C904;0456-0186-6;CAIXA EMENDA PRECON SELADA 24 FIBRAS;LVUT;1,0;1021,42
3934;F925;0456-0186-6;CAIXA EMENDA PRECON SELADA 24 FIBRAS;LVUT;5,0;0,05
3935;C121;0456-0187-7;CAIXA EMENDA PRECON SELADA 36 FIBRAS;EXEC;1,0;1450,04
3936;C260;0456-0187-7;CAIXA EMENDA PRECON SELADA 36 FIBRAS;LVUT;1,0;1352,63
3937;C438;0456-0187-7;CAIXA EMENDA PRECON SELADA 36 FIBRAS;LVUT;2,0;2812,27
3938;C904;0456-0187-7;CAIXA EMENDA PRECON SELADA 36 FIBRAS;LVUT;3,0;2556,31
3939;C907;0456-0187-7;CAIXA EMENDA PRECON SELADA 36 FIBRAS;AMED;1,0;1450,04
3940;C913;0456-0187-7;CAIXA EMENDA PRECON SELADA 36 FIBRAS;LVUT;2,0;2705,27
3941;C924;0456-0187-7;CAIXA EMENDA PRECON SELADA 36 FIBRAS;LVUT;6,0;8341,87
3942;C072;0456-0188-8;CAIXA EMENDA PRECON SELADA 48 FIBRAS;LVUT;1,0;1791,7
3943;C110;0456-0188-8;CAIXA EMENDA PRECON SELADA 48 FIBRAS;LVUT;2,0;2437,23
3944;C121;0456-0188-8;CAIXA EMENDA PRECON SELADA 48 FIBRAS;EXEC;14,0;22164,49
3945;C903;0456-0188-8;CAIXA EMENDA PRECON SELADA 48 FIBRAS;LVUT;2,0;3473,29
3946;C904;0456-0188-8;CAIXA EMENDA PRECON SELADA 48 FIBRAS;LVUT;4,0;4895,93
3947;C913;0456-0188-8;CAIXA EMENDA PRECON SELADA 48 FIBRAS;LVUT;1,0;1651,23
3948;C924;0456-0188-8;CAIXA EMENDA PRECON SELADA 48 FIBRAS;LVUT;4,0;6946,57
3949;C115;0456-0189-9;CAIXA EMENDA PRECON SELADA 72 FIBRAS;LVUT;7,0;15705,68
3950;C121;0456-0189-9;CAIXA EMENDA PRECON SELADA 72 FIBRAS;EXEC;14,0;34472,22
3951;C904;0456-0189-9;CAIXA EMENDA PRECON SELADA 72 FIBRAS;LVUT;6,0;11182,28
3952;C910;0456-0200-0;SUPORTE ENCAIXE 04 ROLDANA DM ANCORAGEM;LVUT;250,0;1370,19
3953;C903;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);EXEC;869,0;5105,96
3954;C903;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;3333,0;19583,62
3955;C904;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);EXEC;1634,0;9612,77
3956;C904;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;9902,0;58253,17
3957;C905;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);AMED;50,0;294,03
3958;C905;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;3540,0;20817,02
3959;C906;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;127,0;747,2
3960;C907;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);AMED;90,0;528,13
3961;C907;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);EXEC;28,0;164,31
3962;C907;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;4473,0;26247,92
3963;C910;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;1717,0;10083,76
3964;C911;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;80,0;470,68
3965;C912;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;32,0;188,27
3966;C913;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);AMED;300,0;1762,45
3967;C913;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);EXEC;548,0;3219,41
3968;C913;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;1700,0;9987,23
3969;C915;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;4149,0;24399,22
3970;C924;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;5961,0;35060,66
3971;F903;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;39,0;0,39
3972;F904;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);EXEC;1290,0;12,9
3973;F904;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;4954,0;49,54
3974;F907;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);EXEC;5173,0;51,73
3975;F907;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;12911,0;129,11
3976;F908;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);EXEC;176,0;1,76
3977;F908;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;1496,0;14,96
3978;F909;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);EXEC;137,0;1,37
3979;F909;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;431,0;4,31
3980;F910;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;1059,0;10,59
3981;F913;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);EXEC;30,0;0,3
3982;F913;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;1604,0;16,04
3983;F924;0456-0201-0;SUP ENCAIXE UNIFICADO 04 ROLD (TIPO DM);LVUT;936,0;9,36
3984;C072;0456-0206-0;LAÇO PREF P/ CABO DROP ALT. CAP 72FO;LVUT;114,0;129,22
3985;C260;0456-0206-0;LAÇO PREF P/ CABO DROP ALT. CAP 72FO;LVUT;10,0;11,34
3986;C558;0456-0206-0;LAÇO PREF P/ CABO DROP ALT. CAP 72FO;LVUT;53,0;60,08
3987;C908;0456-0206-0;LAÇO PREF P/ CABO DROP ALT. CAP 72FO;LVUT;2,0;2,27
3988;C913;0456-0206-0;LAÇO PREF P/ CABO DROP ALT. CAP 72FO;AMED;20,0;22,67
3989;C913;0456-0206-0;LAÇO PREF P/ CABO DROP ALT. CAP 72FO;EXEC;40,0;45,34
3990;C913;0456-0206-0;LAÇO PREF P/ CABO DROP ALT. CAP 72FO;LVUT;120,0;136,03
3991;C074;0456-0207-0;LAÇO PREF P/ CABO DROP ALT. CAP 144FO;LVUT;14,0;19,95
3992;C115;0456-0207-0;LAÇO PREF P/ CABO DROP ALT. CAP 144FO;LVUT;10,0;14,25
3993;C260;0456-0207-0;LAÇO PREF P/ CABO DROP ALT. CAP 144FO;EXEC;84,0;119,68
3994;C334;0456-0207-0;LAÇO PREF P/ CABO DROP ALT. CAP 144FO;LVUT;18,0;25,65
3995;C558;0456-0207-0;LAÇO PREF P/ CABO DROP ALT. CAP 144FO;LVUT;23,0;32,77
3996;C733;0456-0207-0;LAÇO PREF P/ CABO DROP ALT. CAP 144FO;EXEC;468,0;666,75
3997;C903;0456-0207-0;LAÇO PREF P/ CABO DROP ALT. CAP 144FO;EXEC;33,0;47,01
3998;C904;0456-0207-0;LAÇO PREF P/ CABO DROP ALT. CAP 144FO;EXEC;12,0;17,1
3999;C904;0456-0207-0;LAÇO PREF P/ CABO DROP ALT. CAP 144FO;LVUT;86,0;122,52
4000;C908;0456-0207-0;LAÇO PREF P/ CABO DROP ALT. CAP 144FO;LVUT;18,0;25,64
4001;C910;0456-0207-0;LAÇO PREF P/ CABO DROP ALT. CAP 144FO;EXEC;23,0;32,77
4002;C910;0456-0207-0;LAÇO PREF P/ CABO DROP ALT. CAP 144FO;LVUT;10,0;14,25
4003;C913;0456-0207-0;LAÇO PREF P/ CABO DROP ALT. CAP 144FO;LVUT;143,0;203,72
4004;C915;0456-0207-0;LAÇO PREF P/ CABO DROP ALT. CAP 144FO;LVUT;2,0;2,85
4005;C438;0458-0008-1;ADAPTADOR P/ CONECTOR ÓPTICO SC-PC;LVUT;22,0;40,86
4006;C440;0458-0008-1;ADAPTADOR P/ CONECTOR ÓPTICO SC-PC;LVUT;3,0;5,61
4007;C904;0458-0008-1;ADAPTADOR P/ CONECTOR ÓPTICO SC-PC;LVUT;17,0;31,91
4008;C072;0458-0009-0;PIG TAIL COMPRIMENTO 3M CONECTOR SC/APC;LVUT;2,0;8,16
4009;C440;0458-0009-0;PIG TAIL COMPRIMENTO 3M CONECTOR SC/APC;LVUT;3,0;32,42
4010;C904;0458-0009-0;PIG TAIL COMPRIMENTO 3M CONECTOR SC/APC;LVUT;2,0;8,31
4011;F904;0458-0010-3;ADAPTADOR P/ CONECTOR OPTICO TIPO SC/APC;EXEC;60,0;0,6
4012;F904;0458-0010-3;ADAPTADOR P/ CONECTOR OPTICO TIPO SC/APC;LVUT;5940,0;59,4
4013;F907;0458-0010-3;ADAPTADOR P/ CONECTOR OPTICO TIPO SC/APC;LVUT;1000,0;10,0
4014;F924;0458-0010-3;ADAPTADOR P/ CONECTOR OPTICO TIPO SC/APC;LVUT;1000,0;10,0
4015;C110;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);EXEC;200,0;127,89
4016;C121;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);EXEC;70,0;34,65
4017;C121;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;502,0;248,53
4018;C260;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;343,0;217,74
4019;C334;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;182,0;97,69
4020;C558;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;45,0;18,69
4021;C723;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);AMED;1,0;0,5
4022;C723;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;901,0;454,4
4023;C732;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;62,0;36,3
4024;C733;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);EXEC;105,0;43,61
4025;C903;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);EXEC;63,0;31,9
4026;C904;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);EXEC;657,0;372,36
4027;C904;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;1278,0;724,31
4028;C905;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;138,0;76,61
4029;C906;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);AMED;49,0;26,76
4030;C906;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;242,0;132,15
4031;C907;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);EXEC;178,0;106,88
4032;C907;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;992,0;595,67
4033;C910;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);EXEC;49,0;31,68
4034;C910;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;500,0;323,21
4035;C912;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;18,0;11,9
4036;C913;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);EXEC;12,0;6,04
4037;C913;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;397,0;199,67
4038;C915;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);EXEC;26,0;13,0
4039;C915;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;46,0;23,01
4040;C924;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;20,0;13,07
4041;C925;0458-0014-0;Protetor Ref p/ Conec Campo CDOE (NOVA);LVUT;70,0;38,91
4042;C072;0458-0015-0;Protetor p/ Conec Reforçado de Campo;LVUT;20,0;57,74
4043;C121;0458-0015-0;Protetor p/ Conec Reforçado de Campo;EXEC;804,0;2338,65
4044;C334;0458-0015-0;Protetor p/ Conec Reforçado de Campo;EXEC;234,0;675,6
4045;C334;0458-0015-0;Protetor p/ Conec Reforçado de Campo;LVUT;6,0;17,32
4046;C558;0458-0015-0;Protetor p/ Conec Reforçado de Campo;EXEC;158,0;456,17
4047;C904;0458-0015-0;Protetor p/ Conec Reforçado de Campo;EXEC;28,0;86,88
4048;C904;0458-0015-0;Protetor p/ Conec Reforçado de Campo;LVUT;31,0;96,19
4049;C906;0458-0015-0;Protetor p/ Conec Reforçado de Campo;AMED;8,0;23,1
4050;C906;0458-0015-0;Protetor p/ Conec Reforçado de Campo;EXEC;49,0;141,47
4051;C907;0458-0015-0;Protetor p/ Conec Reforçado de Campo;EXEC;834,0;2560,44
4052;C908;0458-0015-0;Protetor p/ Conec Reforçado de Campo;EXEC;217,0;712,22
4053;C909;0458-0015-0;Protetor p/ Conec Reforçado de Campo;LVUT;34,0;111,59
4054;C910;0458-0015-0;Protetor p/ Conec Reforçado de Campo;EXEC;1,0;2,89
4055;C072;0458-0016-0;PROTETOR REF P/CONEC CAMPO CDOE NOVA_CC;LVUT;768,0;258,31
4056;C074;0458-0016-0;PROTETOR REF P/CONEC CAMPO CDOE NOVA_CC;LVUT;631,0;212,17
4057;C110;0458-0016-0;PROTETOR REF P/CONEC CAMPO CDOE NOVA_CC;LVUT;855,0;287,53
4058;C112;0458-0016-0;PROTETOR REF P/CONEC CAMPO CDOE NOVA_CC;LVUT;530,0;178,29
4059;C115;0458-0016-0;PROTETOR REF P/CONEC CAMPO CDOE NOVA_CC;LVUT;120,0;40,37
4060;C121;0458-0016-0;PROTETOR REF P/CONEC CAMPO CDOE NOVA_CC;LVUT;906,0;304,6
4061;C260;0458-0016-0;PROTETOR REF P/CONEC CAMPO CDOE NOVA_CC;LVUT;400,0;134,6
4062;C334;0458-0016-0;PROTETOR REF P/CONEC CAMPO CDOE NOVA_CC;LVUT;10,0;3,36
4063;C438;0458-0016-0;PROTETOR REF P/CONEC CAMPO CDOE NOVA_CC;LVUT;50,0;16,81
4064;C548;0458-0016-0;PROTETOR REF P/CONEC CAMPO CDOE NOVA_CC;LVUT;852,0;286,59
4065;C904;0458-0016-0;PROTETOR REF P/CONEC CAMPO CDOE NOVA_CC;LVUT;1104,0;371,17
4066;C907;0458-0016-0;PROTETOR REF P/CONEC CAMPO CDOE NOVA_CC;LVUT;1300,0;437,07
4067;C924;0458-0016-0;PROTETOR REF P/CONEC CAMPO CDOE NOVA_CC;LVUT;500,0;168,1
4068;C072;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;280,0;300,04
4069;C074;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;190,0;203,61
4070;C110;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;140,0;150,02
4071;C115;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;10,0;10,71
4072;C121;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;100,0;107,16
4073;C260;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;390,0;418,88
4074;C334;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;50,0;53,87
4075;C438;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;90,0;96,44
4076;C440;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;190,0;203,6
4077;C548;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;710,0;760,85
4078;C558;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;30,0;32,72
4079;C903;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;30,0;32,72
4080;C904;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;330,0;359,9
4081;C905;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;40,0;43,62
4082;C906;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;40,0;43,62
4083;C907;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;210,0;229,03
4084;C910;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;30,0;32,72
4085;C913;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;50,0;54,53
4086;C915;0458-0017-0;PROTETOR REF P/CONEC CAMPO CDOE ATIVA_CC;LVUT;30,0;32,72
4087;C903;0458-0018-0;PROT P EMENDA DE FO. 45 mm X 3,5 mm (RE);LVUT;2500,0;674,12
4088;C904;0458-0018-0;PROT P EMENDA DE FO. 45 mm X 3,5 mm (RE);LVUT;6500,0;1752,72
4089;C906;0458-0018-0;PROT P EMENDA DE FO. 45 mm X 3,5 mm (RE);LVUT;100,0;26,96
4090;C072;0460-0014-3;CONJUNTO EMENDA CABO OPTICO AEREO 48 FIB;LVUT;1,0;168,28
4091;C904;0460-0021-6;CONJUNTO EMENDA CABO OPTICO AEREO 12 FIB;LVUT;2,0;292,1
4092;C112;0460-0041-0;SUPORTE DE CABOS ÓPTICOS EM MEIO DE VÃO;LVUT;1,0;48,78
4093;C440;0460-0041-0;SUPORTE DE CABOS ÓPTICOS EM MEIO DE VÃO;LVUT;5,0;312,56
4094;C260;0460-0046-3;"SUPORT FIX CONJ EMENDA ÓPT CX SUBT ""CS""";LVUT;5,0;92,92
4095;C904;0460-0046-3;"SUPORT FIX CONJ EMENDA ÓPT CX SUBT ""CS""";EXEC;1,0;30,89
4096;C072;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;9,0;68,79
4097;C074;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;AMED;4,0;28,07
4098;C074;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;12,0;84,22
4099;C110;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;21,0;149,63
4100;C112;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;AMED;1,0;7,35
4101;C115;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;AMED;2,0;14,8
4102;C115;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;2,0;14,8
4103;C121;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;EXEC;13,0;93,3
4104;C121;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;1,0;7,18
4105;C438;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;1,0;6,58
4106;C440;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;2,0;14,81
4107;C903;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;EXEC;19,0;136,82
4108;C904;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;EXEC;117,0;800,36
4109;C904;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;140,0;957,7
4110;C905;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;EXEC;9,0;68,57
4111;C905;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;18,0;137,13
4112;C906;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;29,0;210,93
4113;C908;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;EXEC;4,0;28,19
4114;C909;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;EXEC;1,0;7,41
4115;C909;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;1,0;7,41
4116;C910;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;EXEC;23,0;163,88
4117;C910;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;11,0;78,38
4118;C911;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;4,0;28,93
4119;C912;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;EXEC;2,0;14,54
4120;C912;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;1,0;7,27
4121;C913;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;29,0;218,96
4122;C915;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;EXEC;1,0;7,32
4123;C924;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;1,0;7,23
4124;C925;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;EXEC;3,0;21,81
4125;C925;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;13,0;94,49
4126;F121;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;42,0;0,42
4127;F904;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;8,0;0,08
4128;F906;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;5,0;0,05
4129;F907;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;AMED;1,0;0,01
4130;F907;0460-0048-2;KIT DERIV TERMOC CEO AEREO/SUBT FOSC100;LVUT;14,0;0,14
4131;F072;0460-0055-8;CAIXA EMENDA P/ DROP OPTICO 12 EMENDAS;LVUT;3,0;0,03
4132;C072;0460-0069-9;SUPORTE UNIVERSAL PARA CAIXA BARRAMENTO;LVUT;12,0;178,35
4133;C074;0460-0069-9;SUPORTE UNIVERSAL PARA CAIXA BARRAMENTO;LVUT;402,0;4880,64
4134;C110;0460-0069-9;SUPORTE UNIVERSAL PARA CAIXA BARRAMENTO;LVUT;18,0;286,48
4135;C121;0460-0069-9;SUPORTE UNIVERSAL PARA CAIXA BARRAMENTO;EXEC;538,0;6490,4
4136;C121;0460-0069-9;SUPORTE UNIVERSAL PARA CAIXA BARRAMENTO;LVUT;1237,0;14923,09
